time, x, y, heading, vel_x, vel_y, vel_heading,
445.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
445.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
446.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.68, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.688, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.696, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.704, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.712, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.72, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.728, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.736, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.744, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.752, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.76, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.768, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.776, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.784, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.792, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.8, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.808, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.816, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.824, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.832, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.84, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.848, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.856, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.864, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.872, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.88, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.888, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.896, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.904, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.912, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.92, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.928, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.936, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.944, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.952, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.96, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.968, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.976, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.984, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
447.992, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.008, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.016, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.024, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.032, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.04, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.048, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.056, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.064, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.072, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.08, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.088, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.096, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.104, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.112, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.12, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.128, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.136, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.144, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.152, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.16, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.168, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.176, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.184, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.192, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.2, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.208, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.216, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.224, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.232, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.24, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.248, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.256, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.264, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.272, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.28, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.288, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.296, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.304, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.312, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.32, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.328, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.336, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.344, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.352, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.36, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.368, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.376, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.384, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.392, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.4, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.408, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.416, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.424, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.432, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.44, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.448, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.456, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.464, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.472, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.48, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.488, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.496, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.504, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.512, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.52, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.528, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.536, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.544, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.552, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.56, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.568, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.576, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.584, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.592, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.6, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.608, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.616, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.624, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.632, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.64, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.648, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.656, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.664, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
448.672, -0.780573, 4.23386, 2.72526, 0, 0, 0, 
